-8.601763884204571831e-02,-1.000173949536630608e-01,2.002489861746488686e-01,6.146632095327415890e-02,1.644217872635480027e-01,-1.776182555487523240e-01,-3.999725124955311704e-03,-7.362575703175947006e-02,-9.431215985093173437e-03,2.176435753258011419e-01,6.248284683084451979e-02,-7.596700118739008190e-02,-2.859243176485862844e-03,1.859938570557733220e-02,-1.278893314266237868e-01,-2.063554184863169716e-01,-1.036312883742673656e-02,9.058557127173409718e-02,-2.429329979151090974e-02,-1.320163983775219374e-01,-2.139242488789076455e-02,3.052465313221885967e-01,-1.874824379275857045e-01,2.282301927139228359e-02,1.960127353507842146e-02,-1.348818380930734417e-01,-1.825528725218043269e-01,7.579453336740026026e-02,1.891045614328815405e-01,-1.421977018266839254e-01,1.560110265203835667e-01,1.961306159596171994e-01,9.134161744569230246e-02,9.700651141047750281e-02,-8.838559768813676609e-02,-2.865440209834563823e-01,-1.041784624705352907e-01,5.927702559394042864e-02,-1.966423114184219501e-02,-1.690606342635229409e-01,6.969596581221376708e-02,1.000923496313957384e-01,9.035036647803781906e-02,-2.188520015403996044e-01,9.540831213456010818e-02,-2.627510529755861524e-01,-1.833618066519452847e-02,-3.266063343423349086e-02,1.236339682608210561e-01,1.273181155038404788e-01
2.499038166859139098e-01,-4.733137958267648326e-02,1.803108589677635681e-02,1.181162066328091294e-02,8.323668905883803426e-02,-3.644459757835385658e-03,-4.389272696519166267e-02,4.539314570608125182e-02,-2.021247964191191619e-03,-9.153944031315754126e-02,7.225295827967567752e-02,-3.712235745814229659e-02,1.181641566735516929e-01,1.850434980470338497e-01,-2.299110547301548291e-01,-1.630907764671112592e-01,-1.648155303131539906e-01,-3.790777789114716662e-02,1.463264552549716213e-01,4.685002974494102690e-02,-5.842444376725891564e-02,2.415546690071178892e-01,-1.182555756606784580e-01,-1.442443367316637859e-01,6.950917217271380955e-02,-4.564045533257463094e-02,-1.805407490617259858e-01,-1.417521346214923872e-01,-1.340939329861171869e-01,-1.695902008432232516e-02,8.199140968226489856e-02,1.793598180176591284e-01,-1.379508475782628973e-01,7.894524524001669818e-02,1.628047630732724904e-01,-1.490469133565019977e-01,1.808036988954745961e-01,-7.330972489885118071e-02,-1.110550739417769661e-01,-5.981719308209109548e-02,-8.105998365230610014e-02,-8.661044983054231455e-03,-6.166773510553150844e-02,-9.071516565265132226e-02,-1.001743701367942552e-01,-1.467430151245568137e-01,1.825530215537398138e-01,1.765765741699553970e-01,-2.116513967136273433e-01,-5.078103320103847379e-02
-5.609897761050471054e-02,-2.493266238375172472e-01,2.192055150730526925e-01,-7.625787137079910981e-03,3.060612636296091219e-02,-8.388346296205580199e-02,1.475068502950273308e-01,-3.542197512919554453e-02,1.883158689583947221e-01,1.936806467037718860e-01,-9.995778332413340905e-02,-1.291152001731414936e-02,5.714751224505641193e-04,1.780150062523281340e-01,-1.217498953396401323e-01,1.204677973022048598e-01,1.616547254982949600e-01,9.622370339252979410e-02,2.163508591991716301e-01,-2.455513138974869669e-01,-1.032545821020263571e-01,-3.963836902021392744e-02,-1.820280670068252504e-01,-5.898910932009538387e-03,-2.158933655067198920e-01,1.495313688175552713e-01,-6.002574658776697186e-02,2.151710508335624716e-02,8.305140807390756774e-02,6.162297727311315254e-02,1.438592089070532265e-01,-1.016950586882343494e-01,8.994626316193723992e-02,-1.179224778805234297e-01,-8.929544437070895124e-02,-1.069439794256983600e-01,1.552794611989985474e-01,9.216668337100977770e-02,1.090308563611875059e-01,-5.117684076578896818e-02,1.342173001089512832e-02,-4.749047716535705066e-02,-6.769709640205076595e-02,-2.480459421309835072e-02,-1.726751570098421923e-02,4.717694709927855445e-02,-4.799779962593463817e-02,-7.081809811279343725e-02,3.745369583344860392e-02,-4.705067897807125449e-02
-8.428908260933823393e-02,-2.143496774630308244e-01,-1.605668467485656808e-02,1.248611673335880967e-01,-1.313270488344916997e-01,5.867050071586756704e-02,-6.636706573887718452e-02,2.568022756410201501e-01,-9.713734011172127369e-02,1.465469338561034562e-01,-7.691635617394668167e-02,1.037424720484091401e-01,2.511311790468248595e-02,1.522328179172346418e-01,6.817628943674446107e-02,-1.136368087679793804e-01,-1.961469812523879142e-02,-7.655371647995203033e-02,8.583542533983327949e-02,-1.361750382556690779e-02,-2.599220620082030586e-01,2.579755170820917723e-02,-1.035402025749151446e-02,-1.920928902700273222e-01,-3.234140409437245567e-01,1.776342964101265964e-01,6.174320381111774586e-02,1.132946688463903201e-01,-6.790922313427000256e-02,1.213714023283318372e-01,4.666523239926276267e-02,-8.614505013147670531e-02,-1.640751802138731563e-01,-1.671955505297852140e-01,1.338306697329540162e-01,-2.198962839221013099e-01,4.494439001545447177e-02,5.550870572018568733e-02,2.314292066385013891e-02,-9.864288636292363466e-02,1.102029259596899458e-01,-4.561922798685841274e-02,-3.220845730172950533e-02,3.603092349402493150e-02,1.800427827847718987e-01,-3.426756704307856727e-02,9.485981461222024735e-02,3.289476624384375311e-03,5.661017757626075203e-02,2.411104787044738781e-02
1.638801688691265412e-01,-6.199186522478303263e-02,-1.439511460365326956e-01,8.255145684615171342e-02,6.235800561252542382e-03,-5.713344531907037227e-02,-1.076278392568773001e-01,1.973515013586984723e-01,-7.139199891283608268e-02,-6.315246097995295960e-02,1.951498981014457290e-01,2.390524155428125075e-01,1.101756724701578654e-03,6.073208051341161956e-02,-2.915384718099733874e-02,-1.175445240372184896e-01,2.574893369965296653e-03,-1.474827137144096856e-01,2.181649726665007422e-02,-1.512628783151281041e-02,-9.803841356486263370e-02,-1.038800111677380816e-01,1.834990736054015470e-01,-9.488393241903254893e-02,-9.764523333445386533e-02,-1.558161894690262596e-02,8.882765106147201550e-02,-8.523826412092315452e-02,1.319019336725995306e-01,1.852981807486134558e-01,1.636173773092280959e-01,1.894936800815492373e-01,7.694130069628160595e-02,2.682054550855566752e-02,-2.519459945078566729e-02,-2.345478559739294644e-01,1.594570347079518613e-01,2.461112712570852346e-01,-8.520208486347885524e-02,-1.770647395983926120e-01,1.055050059185381472e-01,-4.363185143227410467e-02,-1.738258047152056174e-01,-1.086236258979364627e-01,-8.484491800729124233e-02,-1.513739142650420144e-01,-6.676716531529154619e-02,9.911160375824606961e-02,-2.275462648775120403e-02,-6.256975490019132946e-02
-1.275045531500665075e-01,-2.110836083425202403e-01,1.896251100993184280e-01,1.367847866117088695e-01,1.409951262634720481e-01,1.134423646463332547e-02,-1.220924097388461776e-01,2.125497826615981023e-01,-6.130474029510241119e-02,1.106125142974804937e-01,8.930703826809044746e-03,-6.720802259447813953e-02,-1.189030917294940232e-01,1.191427498121653689e-01,-7.768391104610357367e-02,-5.316770272412273818e-02,-1.112688831821019575e-01,-2.226492539511974733e-01,5.650189148404732853e-02,9.074092685862843177e-02,8.353297550213871492e-02,-4.005743906015011430e-02,-1.405510457740947461e-01,-5.487574837226061319e-02,7.775390539422367964e-02,-3.000666606818320689e-02,1.818798943014593716e-01,-1.922673732788650613e-01,-2.042738304447721046e-02,2.171508981158499496e-01,-1.556156018724141332e-01,6.537011294219212398e-02,-5.191331078442643077e-02,-2.419043113133157730e-01,4.900448703109124005e-02,-2.610169985487537647e-01,7.787419171396882389e-02,6.000252565679211995e-03,-1.325509381449999358e-01,-7.547130978279491254e-02,-1.366013344025625575e-01,2.123345838614189296e-01,-3.516317038622004260e-02,1.692424091801027763e-01,-2.005179951075849176e-01,-3.305873276150647633e-02,2.102145563562138886e-01,-2.723186982685167970e-02,-1.926781706481722478e-01,-7.120040252488135657e-02
1.349104492662462906e-01,-2.009346620417877538e-01,7.778878552139649460e-02,-5.498814998344416644e-02,-1.275404677867744696e-01,9.798678465063077880e-02,-2.482917207974598070e-02,9.753653430463801732e-02,2.859222172159302938e-02,-3.446005785706623969e-02,-1.430069032241796101e-01,2.540054967936793834e-02,-1.238650500203821309e-01,1.320301237815814099e-01,-1.284110061757189839e-03,-1.478384673035400831e-01,-4.142600086380977820e-02,2.970225227747629732e-02,1.471210506125575357e-01,-1.886036880700022733e-01,-1.899678698027561230e-01,1.000714933401875093e-03,-2.086397321796711057e-01,-3.615748579029194176e-03,6.925258570706964434e-02,5.244047018736389121e-02,-1.269971383048421332e-01,-7.261709975116058258e-02,-5.190666166733495096e-02,6.329430345429933047e-02,-6.840511229234291779e-02,7.962917545703153410e-02,-3.899355090098673149e-02,-3.253381854790502598e-02,7.658870358818130331e-02,1.168249561217840071e-01,8.807353003029040617e-02,1.333638514660330510e-01,-5.489253277611673421e-02,-3.976233029247484146e-02,-1.039773713207629846e-01,-8.092089105890759582e-02,-3.829867385253078044e-02,4.539285677369248734e-02,7.879730329255534016e-02,7.004130050987493472e-02,2.674806173183852734e-02,1.595374133072836320e-01,-2.570099140634957702e-01,-7.638729544614798750e-02
1.963627578236874505e-01,8.791609966797493680e-02,-1.705860706672064631e-02,3.031853261104074451e-02,-1.344032484320920873e-01,1.451854210434289638e-01,2.066176124850432616e-01,8.573826264253006646e-02,1.614732763790574163e-02,2.162738489010754273e-01,1.003958913014340593e-01,-1.088927665730957395e-01,-7.081676977362671987e-03,-8.184266641195704628e-02,-1.632171492191526185e-01,1.858993389371649541e-01,2.232119234737657276e-01,-2.576778681378025671e-03,7.749172746097950093e-02,-1.407480577607115868e-01,-1.742178282014909263e-01,1.068110565812695339e-01,-3.775843136394217616e-03,4.236460435753650056e-02,-2.069608214962033732e-01,-8.455692247219968871e-02,4.037201040171627814e-02,-7.816642845123929206e-02,1.526528534046948677e-03,-1.126314715583753671e-02,-3.187093045165882016e-02,2.036850698288968087e-01,-7.033723907635924810e-02,-8.375142966014439971e-02,1.497009405415079264e-01,1.714427578354750237e-01,1.198949544937106225e-02,-1.650511666060356097e-01,7.704401300768634608e-02,2.475278744899155406e-02,2.318842858848633726e-01,3.800530674771791795e-02,5.976258249709330561e-02,2.073456918186301901e-01,-1.202138916000622115e-01,-2.639996485091811521e-02,-3.154998375416488005e-02,2.740272152369662151e-01,-1.934913203268059656e-01,1.544299224444512508e-01
1.893100702888797504e-01,9.090223436298099091e-02,-2.389185907888624061e-01,4.696639350006321517e-02,-1.418117968862527278e-01,-2.711965911108053361e-03,-1.469091090252872822e-01,-8.726568102298590257e-02,-4.881174629169481027e-02,1.521964642303426651e-01,-1.359766173530090605e-01,-1.455431888561133646e-01,-9.459469523365991728e-02,3.518883511159582450e-02,-4.039021019727240258e-02,-1.273851547769898895e-01,2.048030248280520715e-01,1.540633483189793596e-01,-6.854402548320278179e-04,-7.571550316611280404e-03,-1.322763275992835108e-01,-1.236169739385451910e-01,-3.004160852718925842e-02,-9.547758637414295591e-02,1.502257374188035732e-01,1.796305861789612435e-01,-1.409487219214752562e-01,6.974583725529746869e-02,8.045001577757854294e-02,-2.248492369447199768e-02,5.379771947911833607e-02,-1.274810353849179234e-01,1.477444087602200300e-02,1.125947762726853263e-01,1.492039776333015377e-01,1.453738580923911727e-01,1.089296167768631918e-01,8.732269863834490886e-02,-8.290867469353105368e-02,1.212577793301522905e-01,-4.777720922614243221e-02,9.333338529587031918e-02,-1.015317534864906140e-02,2.443648933315259175e-01,-1.275620933312884842e-01,7.287031086383126410e-02,1.072907792646822095e-01,-1.329537609216246696e-01,-2.577152522316740746e-01,-1.131090954260102616e-01
1.374476859918703497e-01,1.342761502170136895e-03,-8.602753255834365287e-02,1.303784579674331090e-01,-1.853143398596659441e-01,7.787289700373033197e-02,-4.836856571435197566e-02,-1.354724439299115624e-01,1.367965397963352148e-01,5.176675623780550850e-02,-2.225007006679161764e-02,8.220993332042034196e-02,-1.188601320456248861e-01,6.350576557689575907e-02,-5.943953095343842974e-02,1.715520571386797977e-01,-1.365042343902668209e-01,2.902985019735368835e-02,1.149605535424763486e-01,1.096856778964457463e-01,1.728999265098035976e-01,2.488956222506742144e-01,-1.773932357568768492e-01,3.821321990999909657e-02,2.135754471159621581e-01,2.147076047228984874e-01,6.866050683671451327e-02,2.172505806607009649e-01,-1.232615348054006688e-01,2.371991770212545647e-01,4.054269990322273420e-02,-8.837774348065742525e-03,-1.068762680368833262e-01,5.308824078000972529e-02,-5.388420387093041664e-02,5.194302605269635748e-02,-3.012016373189745425e-02,1.177058839396150948e-02,-3.784695686240427404e-02,-6.103756989243345338e-02,9.751629432706940270e-02,1.577770114499269238e-01,-1.238612226566285918e-01,2.099533478486287630e-01,-1.168216081930090744e-01,-6.277239279127143357e-02,-7.590937437600235593e-02,5.581689131400878467e-02,8.656161586016880571e-02,1.025803428519513477e-01
