3.872395623622615357e-01,-1.543367461904870952e+00,1.644756833419556585e+00,4.551289490080272504e-01,-1.341452547882749702e+00,3.528799060984877389e-01,-1.855771723298932363e+00,1.327737796983425644e+00,3.002536243159827922e-01,6.804944519533571157e-01
1.567297343974311863e+00,-1.366201469502140942e+00,-6.880997910412320895e-01,-5.135772510175633521e-01,1.279940991102150649e+00,-1.113124866813194114e+00,-7.502363958783055953e-01,-3.225618524473519155e-01,5.148716054086989180e-01,6.781042592588469864e-01
-1.169242273320338255e+00,4.205978729894371271e-01,1.084476293831108773e+00,-1.325085940807527951e+00,2.073950105321994142e-01,-5.537537709341570080e-01,-6.118220834048876400e-01,1.178007282947145740e+00,1.483224211847091967e+00,-1.095244582238336095e+00
3.051247248707633641e-01,5.779597318682824780e-02,-8.508957438965840669e-01,1.095267545496440231e+00,1.017035831007099544e-01,-6.894223468685626299e-01,-2.774846351526867871e-01,5.475936774938345852e-01,-1.369460410414118368e-01,-1.489323083198893283e+00
9.693330777242586960e-01,-1.390137332412292759e+00,1.671825057619700239e+00,-1.831569709506387644e+00,9.164832715975389510e-01,1.857596638101968400e+00,1.022747276212803813e+00,-1.396786124751955016e-01,-1.467457789969856430e+00,-1.256024812069401531e+00
4.466227139536332880e-01,1.270170364178219824e+00,1.515967388582799114e+00,-5.352049668138511018e-01,-1.054470307998972123e+00,-1.475208594501308257e+00,9.962128388534139400e-01,-1.596103380986878317e+00,4.648845534320619199e-01,7.878881663690822101e-01
-5.464700042136712010e-01,1.477483713026114920e+00,4.701096999252870612e-01,-8.355741481450068564e-01,1.047678823343660470e+00,-8.338224157649833934e-01,-1.194724123613829514e+00,1.151902210170669294e+00,-1.529127336073874188e+00,9.875903374976277016e-01
1.301293953028459294e+00,1.016037766312603896e+00,1.468682100786819822e+00,1.589156407161318452e+00,8.130940279014274852e-01,1.124622512981624745e+00,7.154074594564832079e-01,1.230566628899923298e+00,8.737040431939959717e-01,6.466486367831342230e-01
1.009767197663808513e+00,1.307427579718140942e+00,1.537737642847764485e+00,1.324921924244364391e+00,8.967214291313935215e-01,1.345960616897314610e+00,8.623104862125990921e-01,1.053942159702046633e+00,6.204239301278338115e-01,6.599223526137394380e-01
4.224809405653321553e-02,2.044241490864050770e-01,-7.714346625975423422e-01,-3.402920507542032957e-02,1.119359288092030696e-01,-1.704374812296851616e-01,-1.319211229799606699e-01,9.427434396183004273e-01,1.305613016159676620e+00,7.262802911046530030e-02
