2.178444778306628041e-02,2.375606738266619333e-01,1.079137762284616275e-01,-3.049448928489947863e-01,1.674037396430658187e-01,5.739546576734361194e-02,9.354766699843233835e-02,-5.545141833542312215e-02,1.373016030214522509e-01,3.984560798129348907e-02,1.628837778061304753e-01,-2.305553446129997019e-01,1.002660661631995936e-01,-1.239265434226653334e-01,2.498095245815687426e-01,6.090237398836353261e-02,-6.659469379117273491e-02,-4.574111754476924835e-02,-2.608625145797707767e-01,-1.656075815311295329e-01
1.760207527910613232e-02,2.100489107075733941e-01,-1.570762934413039991e-01,1.232135051054077668e-01,7.041036165883050868e-02,3.037057739203484763e-01,1.391020746185812618e-01,-2.153176534635247719e-01,-1.783967447679470769e-02,-1.895341065270039205e-01,-5.872931772628449398e-02,-1.407301417275444444e-01,1.384929985321874391e-01,-1.634510027328757165e-01,2.808049043291622748e-01,2.065612990745041566e-01,2.232693348238125319e-01,7.163938067520737862e-02,7.560425247845010965e-02,-2.390832914208157120e-02
-1.614556810067001580e-01,2.084314269727046420e-01,-7.701727804984526138e-02,5.543314728255528678e-02,2.002027660560193670e-02,2.195166779970647575e-02,-1.762797349471286190e-01,-1.598444592548100562e-01,-2.432430615730019896e-01,-5.794504772286589861e-02,1.814851856734680802e-01,9.120289690991319198e-02,5.655302960487980368e-02,2.721337521602153545e-02,3.547435614496920187e-02,2.293474873334365970e-03,2.797606529954367940e-02,-2.621677033318198791e-01,5.390792062260885836e-02,-1.249975596898540292e-01
1.121939154715505399e-01,1.347138010091314952e-01,-1.747980375569213873e-01,1.075590418696489026e-01,9.633331652026867753e-02,3.200710304423831642e-01,7.671422470588529219e-02,-1.922691916659062250e-01,-2.570740037006115086e-01,-1.234718978827657049e-01,-3.075409456459354818e-02,6.804176650664532644e-02,3.686050265917971414e-02,3.762327721206757541e-02,2.829707409606402324e-01,-1.026365533358546828e-01,-4.452549034171182640e-02,-2.845438493711645589e-01,-2.503772601144589952e-02,-1.749621580228615247e-01
-2.106188443453644310e-01,1.450879685625754145e-01,-1.271474338574078433e-01,-2.124276049667479793e-01,2.424766229452958166e-01,1.447207816402800440e-01,1.753332641244745860e-01,1.706553314383879583e-01,-2.435913670913406326e-01,-2.110370187077783011e-01,-4.563061405669500969e-02,1.096410806300056190e-01,6.683969224876283588e-02,-7.884297546443884419e-02,3.124664866032575983e-01,1.920164072051122051e-01,1.880346144937804775e-01,6.156881979836412860e-02,2.305424119501853567e-02,1.000283429772093752e-01
-2.870076800319212515e-02,1.624664041932448455e-01,7.415950752815056446e-02,-9.403573720212859977e-02,-1.987628858812061014e-02,1.664350730675097645e-01,-1.352028927704279626e-01,2.565620431383892619e-01,1.664373032588438994e-01,-1.237670624694279381e-01,2.571540174615934982e-01,-2.297418631383681964e-01,1.025165038962876779e-01,4.627494369114144163e-02,3.097992203059736216e-01,4.740532326870098428e-02,-3.099112247648220034e-02,9.434921181125470457e-02,-3.418085489551988543e-01,-2.195907357684716028e-03
2.134345379277070576e-01,-8.227717529966219190e-02,-6.513194317756745844e-02,-1.648747644700662984e-01,9.218718925145445720e-02,1.290288568248096172e-02,-9.972783620108169322e-02,6.690891435568270540e-02,-1.038301123696687700e-01,1.126405647362332257e-01,5.164343126510519133e-02,-8.747395604771986133e-02,-1.124524107422990998e-01,-2.191647903721879453e-01,1.106090816189375103e-01,1.433954311033518517e-02,-4.801646392800852647e-02,-9.863564218671928840e-02,3.341654016653355236e-02,-1.307685966708819203e-01
-8.816948872455307451e-02,9.029789901246244171e-03,-1.598311514653099697e-03,3.978662920190677299e-02,1.409082106241816845e-01,7.096411606383272452e-02,-1.198846883759355220e-02,-5.108674094578379010e-02,-1.992405510130780544e-01,4.560740942761908751e-02,2.383803432072207629e-01,2.442450004208069902e-01,-9.737639228728443841e-02,9.461065822473914422e-02,1.872652205218252597e-01,-1.614906231219361277e-01,-3.739562314191238745e-02,-8.783025814229812600e-02,-1.486169271624995514e-01,-1.182390543442941727e-01
-5.402341801636444465e-03,7.685135525553496438e-02,4.500137425834602189e-02,2.512836073068778764e-01,-1.039170070372289340e-01,-6.255623122395602420e-02,-1.230820105433089173e-02,-8.133839936370370477e-03,2.155599594220628801e-01,1.443137716134300086e-01,1.317591292190199714e-01,1.641181131827772477e-01,-5.136287614146377301e-02,4.091980811518738242e-02,-1.193099703319608074e-01,-2.024694909550128763e-01,8.474020901659078120e-02,-3.425323085834063863e-01,4.489910619300748612e-02,-4.183938838107472205e-03
-8.775339460020731286e-02,-4.583901505201711662e-02,2.664408328706550921e-02,2.503635690922005885e-01,-3.952655115380635659e-02,1.174017590318942733e-01,-1.967721435467607027e-01,1.333052557154805751e-01,1.542372483099407610e-01,-8.000573550796556688e-02,1.821205486254820205e-01,1.454675158529633028e-01,-4.183799639254928704e-02,1.861565401048886903e-01,3.094782955893672725e-03,-1.383849869206414396e-01,5.273645691292831728e-02,-1.857412283670430431e-01,1.109542344150599019e-01,1.684627590774369632e-01
-1.500204551293787825e-01,-1.804505734190145205e-01,1.818861831014887132e-01,8.945383901818025965e-03,1.290922492962832124e-01,1.522166823600105134e-01,4.907252421110736701e-02,-2.594787141293685914e-02,-3.025593902529283286e-01,-1.963414687825046911e-01,2.461394466068368703e-01,-8.984138670280765460e-02,-2.009115138336548326e-02,3.104331753841319680e-02,-1.179605208058613630e-01,1.139910204881167261e-01,6.328050502489852847e-02,-1.286652076963676894e-01,-2.293203274651511581e-01,1.025795113410052778e-01
1.677672359579691075e-01,-1.955186594193557836e-01,2.678518931727046914e-01,2.110470144977736051e-01,-8.918421145184939058e-02,2.482994943876943306e-01,1.103182671371089885e-01,1.550914042975505280e-01,-5.757528111586764780e-02,-3.435063050933959226e-03,4.536640995523754105e-01,-9.986130720425527574e-02,7.105861030518913213e-02,7.687366033861901815e-02,1.599533499923823099e-01,-1.266621178852369578e-01,-1.103462865251992817e-02,-1.000426846459259028e-01,-1.053635226429200517e-01,5.394826664990655558e-04
-5.534221960855334466e-02,1.506695233360934479e-02,2.403212227947650048e-01,1.253396201659177922e-01,5.680597666585670419e-02,3.770046270969734659e-02,9.514948051909979942e-02,-1.156539605647411290e-01,-9.408737187710208838e-02,6.568382053132253151e-02,2.639981140220336031e-01,-2.918779904621599530e-01,8.104696140230617518e-02,-1.881673927752335884e-01,-2.045481738578994180e-01,2.791660113287548067e-02,-2.391035226742238839e-01,-5.313007260144537308e-02,1.390983645335650831e-01,-6.568874336571169092e-02
5.793731310688766956e-02,9.539963600512885167e-02,-5.298197997231551826e-02,-9.737461754450432716e-02,-2.947248417020769881e-02,-3.741765275310134694e-03,-8.456870206142699797e-02,-7.800677254174402664e-02,-1.415260267166650598e-01,-3.195688710277672095e-01,-2.112042422125327140e-02,-1.524625194542204021e-01,-1.120004825822593225e-01,-1.185708196203615200e-01,1.307453683266708300e-01,-1.784245641524583315e-01,6.736422054858680342e-02,-5.643586808721551967e-02,2.137834870401145605e-03,-1.324286933530237631e-01
-4.894136019766347212e-02,2.382427575819534918e-02,3.319293513288255892e-02,-6.686840727383094873e-02,-9.270327364158341410e-02,-7.054829598887436826e-02,-2.761785344989892699e-01,8.336086294917431638e-02,-5.473995687699568374e-02,-2.152640667231010552e-01,3.820198712032515931e-02,-2.699872164933808105e-01,1.231492700078706641e-02,-4.199150000159680013e-02,-8.190957397420869923e-02,-1.503422746363062418e-02,1.607429121913213355e-01,3.437371407605861046e-02,-1.100798106183107777e-01,-1.119142197146035661e-01
-9.950251945399077314e-02,2.038414878541290054e-01,2.930723608323675400e-01,-1.079174956957657805e-01,-1.749531534360961871e-01,1.090071638798874726e-01,-2.377603120520130897e-01,-7.196938892599712145e-02,-1.612900938393085071e-01,-2.494390821462483809e-01,1.431933757204880975e-01,-2.188687803145221711e-01,1.949378620312128274e-01,-4.797441806356349953e-02,-9.712608662339089483e-02,1.981552326126893582e-01,-1.549318984124339049e-01,-8.809562625757853468e-03,-1.109692466092247580e-02,-5.621347986116529555e-02
-2.278163131471596103e-01,8.986249413956773346e-02,7.787856952518712461e-02,-6.087813085606597063e-02,2.853802164476698308e-02,-3.183109428850153244e-02,-3.161937607922981480e-02,2.270519926526747348e-02,-5.475276447757534276e-02,-9.060582164362530888e-02,1.435465435048044990e-02,3.781192075805233505e-02,1.498142612925080774e-01,7.514133983320812893e-02,4.246539176851717168e-02,-1.485296240178610727e-01,2.127944454695645735e-02,-1.707028622685913821e-01,9.040049338877455265e-02,8.939185202667833396e-02
-4.523233336432085083e-03,-3.067372991465442192e-02,-3.487075685982474020e-03,9.086968840661183155e-02,1.529619792609546725e-01,-7.164045174199594468e-02,-5.325024151328644094e-04,1.349061732329271401e-01,-3.001959980997049443e-02,4.312494309778853313e-02,2.359928610531349114e-01,-3.357246306578638012e-02,-1.323091436238838133e-02,-1.586116278468036600e-01,1.219799398709012495e-01,1.586282897696572602e-01,-3.057021947997417069e-02,-3.605972540444576935e-01,-2.562520152964354869e-01,6.084539009056706693e-02
-3.430776387407771105e-02,9.278914429296242217e-02,2.022052403232168782e-01,-6.706560412373338553e-02,1.563893880099604394e-01,2.033572396911588753e-01,6.372803265136869899e-02,1.061712907656679611e-01,1.371565845804471884e-01,2.824707035709621283e-02,-7.942154031228835153e-04,1.190505505822993110e-01,9.802537449330896158e-02,9.826789342128854077e-02,5.548137082039929224e-02,1.254895360682573846e-01,-1.307752004345077435e-01,-1.123698949607277314e-01,3.272055130388180216e-02,-2.641753438522615599e-02
8.397125431650653837e-02,1.072011205903909414e-01,5.546489335397232490e-03,-4.546008196933855328e-02,1.371466181027505282e-01,1.667040022194831161e-01,-1.191884914597602652e-01,-1.000966037226196786e-01,-1.246591920503476308e-01,-1.579436535688313881e-01,1.287002020648985445e-01,-1.322447348924194466e-01,1.042731461950408972e-01,-2.618602608586678149e-01,2.467152481725796154e-01,-1.250823802858886391e-01,-7.083052597999332789e-02,-1.443663848252906556e-01,1.744549232870699351e-01,-6.292595266923103892e-02
2.384382807752514696e-02,7.943869240178486058e-02,1.976255779145070363e-02,1.200191962534193774e-01,9.857239552538819838e-02,9.879116309449743893e-02,-1.270714255270784521e-01,7.355725646104550874e-02,1.743178684321475963e-02,6.072090788362673880e-02,2.886344354511347632e-01,-4.635630734366855826e-02,-4.376774883082765188e-02,-2.589271448277188567e-02,1.192206890294042754e-01,-3.106334870807223036e-02,2.078526251060294483e-01,6.299148195578072908e-03,-2.758624745965408340e-02,-1.161693212167895922e-01
-1.771095145430553464e-01,1.202785718593228359e-01,-1.083863325077454309e-01,4.815263767779911011e-03,3.029237430431450454e-02,1.106878149426335084e-01,-6.709845663356861500e-02,-1.537392323675273453e-01,5.579762874093149166e-02,-1.189233068276495803e-01,-1.772256983404367492e-02,1.769024378775261308e-01,1.034005486533395995e-01,8.073252449068694936e-02,1.437934346707991362e-01,1.132953287488414201e-01,-1.999799751711640872e-01,-1.093821237618815417e-01,-2.330095016122179785e-01,1.223494142692331949e-01
2.010072912845121129e-01,-4.613319646238270982e-02,2.124340336400135087e-02,-6.653073288893056325e-02,1.502443845155819746e-01,-1.464127096415483997e-01,1.552708130877627490e-01,-9.686472265143129812e-02,-1.164888117460707029e-01,-9.751323289210815995e-03,1.595703654365771829e-01,6.358733264058978596e-02,-5.630331443479404119e-02,-2.256706902452323624e-02,8.475386638223353364e-02,1.486090857254601660e-01,5.287077035888967935e-02,8.051157451954767119e-02,-2.468081543839033276e-01,1.187927922893082106e-01
-1.379186392787476734e-01,1.437946702571042679e-01,1.293322089724619206e-01,-9.992856801274782597e-02,1.854458755253095628e-02,7.083029469814171308e-02,-2.831425907541245193e-02,-4.344082964323120466e-02,1.882509690619590670e-01,-1.848402345565671734e-01,-7.385078119245053196e-02,7.079192032137517077e-02,1.833317064166785082e-01,1.486061082910738324e-02,7.070286886051585507e-02,1.818291106964520787e-01,-3.148268196919346007e-02,-3.761457970891787100e-02,-4.795289944657524922e-02,-1.460072382120380374e-01
-1.344817192786072479e-01,5.235468853706094078e-02,3.970101383987854893e-02,1.693710918710023272e-01,1.178661294985166169e-01,7.284924677639499635e-02,-1.454906386560284592e-01,-2.072018856591296629e-02,-1.166743498993122186e-01,-1.626528974038259356e-01,1.008652958492219920e-01,-9.511464367679454968e-02,4.479033420251384012e-02,-6.814067063875338393e-02,5.877019887101848916e-02,1.923919080512425106e-01,-1.339793855747529461e-01,-2.146319869220701393e-01,-2.261233180442140964e-04,-2.157023354971749352e-01
1.288506332076915818e-02,1.670507617691289678e-02,2.329551531773926126e-02,-6.071736062442078738e-03,-5.483907855975384688e-02,8.687317210522173261e-02,-1.643584559638593956e-01,2.308891101687519584e-02,-1.879426467001068385e-02,6.024151034064945814e-02,1.143658782901018078e-01,-5.328785255921265201e-02,1.099344699682755916e-01,-3.633264118120848457e-02,-2.075279961586876717e-03,2.735487558992850954e-02,-1.239843872466047797e-01,-2.392550433243935126e-01,-1.217965205499671327e-01,-1.289028766106933843e-01
-1.324074030714803181e-02,8.594044740532461035e-02,2.003476660568432599e-01,7.756702899077061453e-02,1.143080166892229271e-01,7.973414289936471555e-02,-1.684655598421004874e-01,2.161389244058806725e-01,-5.868611114353932540e-02,-1.407173092647621138e-01,3.904856790047114834e-02,-1.703836813606876555e-01,1.336887204118164529e-01,-1.847182041695702992e-01,1.720507231614155572e-02,1.975479639482857763e-01,-1.461953024281375246e-01,-2.610830821139552629e-02,-2.372266065402658108e-01,-1.025914472164729668e-01
1.261764049485309680e-01,1.150577960639859454e-01,1.931476743966681064e-01,-1.070831811874748962e-01,-5.901925711687728421e-02,-4.075450719282378009e-02,-3.748239251170203817e-02,5.457042596985486882e-02,6.281967104742271213e-02,-3.033996464375450786e-01,1.488466531594326014e-01,4.344558269961134450e-02,2.087422692201903462e-01,3.485439838138350982e-02,-2.755286672361384123e-02,1.859685788858488897e-01,-9.262405266422941985e-02,-1.554635077604988869e-01,1.872338348386664297e-01,1.874895482992781637e-01
-8.922907125049966970e-02,2.826248521377801304e-02,-2.462887608119530142e-02,-2.158533493189494432e-02,1.814397317118128794e-01,5.108969202098255502e-02,-1.320398310544977361e-01,-1.317365868140709662e-01,-1.451675232546792149e-01,-1.983729476878181019e-01,-2.041180374318322249e-02,-1.230000877448779589e-01,5.161345367377380422e-02,-1.448831771103767929e-01,-8.716843221559264498e-02,6.956202309795984917e-02,-1.148017138479770910e-01,-1.998170569765378990e-01,4.776233388753130943e-02,9.277661152851728044e-02
-1.062390017761659644e-01,7.981111060812962066e-02,-1.648336042068803964e-01,5.539170504716187104e-02,-1.756571270476898761e-01,2.088426678021947924e-01,-2.741867695352481760e-01,-7.416382561132857376e-02,3.997338798034277829e-02,-1.600406668415202960e-01,-1.544446918109273204e-01,-1.519512892696096573e-01,-1.245199775371811091e-01,-7.034366027663808106e-03,-1.750677586421056087e-01,-4.391169161676298366e-02,-2.181393895547232009e-01,1.204161347822078204e-01,-1.863264236627920900e-01,-1.093079023574914793e-01
-4.810266914584095110e-02,2.052579097243866502e-01,2.021654393113766351e-02,-1.857306559503111021e-01,3.539963440099442443e-02,-8.819019471550255951e-02,3.804258740356681462e-02,1.945192237118514300e-01,-5.653310121975651387e-02,-1.570103165990415772e-01,1.559164443452258457e-02,1.171596134473125300e-01,1.599091006273663795e-01,-2.670893394634182502e-02,1.594119160846905192e-01,-1.351333848884438971e-01,1.076479217421133366e-01,-1.046136801655274534e-01,5.021187520529985654e-02,-1.592219561205440170e-01
-1.485695861999091205e-01,6.067501042847665144e-02,-6.638236101155969501e-03,7.924614756876377508e-02,6.588528735041755680e-02,-1.882561815113635850e-01,-2.019516388769680426e-01,-2.109656404125940243e-01,1.937237536353701162e-01,3.070050787969691442e-02,4.920941942198721331e-02,-2.552594338902228199e-01,2.418892218359315269e-02,1.057987572632800716e-02,9.439550334028914969e-02,-3.073242532727366721e-02,-5.911375573828208004e-03,-1.673817755542214569e-01,-3.847423369204643756e-02,-2.184974106290944462e-01
-1.690579645856437052e-01,1.480427132595335538e-01,-8.675668660450400194e-02,5.446732917554859832e-02,1.073353103580677176e-01,1.522648003044154708e-01,2.756757249381453501e-01,1.003407441381635040e-01,2.663338752979545893e-02,-6.861946848133713972e-02,1.544353470071220015e-02,4.701912627454784416e-02,2.096180264468639476e-01,-1.134100543398092881e-01,1.544096167160213251e-01,2.018554638914718535e-01,1.807387403519654934e-01,1.768977608369188825e-01,-6.498559833506371841e-02,-2.139840223106334038e-01
-1.299995275558413210e-01,1.937129387995367991e-01,-7.206944720520550018e-02,7.695345905185313473e-02,2.686299840039521949e-02,2.082648203435254475e-01,1.611089062322869081e-01,4.604754129044158137e-03,9.593579316729256012e-02,9.804100459816797106e-03,-3.383127550536114969e-02,7.123310484780685792e-02,-8.826783053455670991e-02,-2.773503612294037635e-01,8.149089222350466843e-02,-6.980626374944244594e-02,2.309824728865405297e-01,-9.496789390370923012e-02,-1.437494315191848171e-01,-2.067063209480842975e-02
-2.967792892463006274e-02,-4.957868712801419969e-02,-2.255334715433991166e-01,1.707864761966089440e-01,1.963521783230834372e-01,-4.984979606074636804e-02,6.791815176478131766e-02,6.519837837702471828e-02,-9.515423896210589705e-02,-1.454230967912355510e-01,-1.685849919369041688e-02,-1.671319654800469956e-01,1.784603839861010344e-01,-2.095717488878155385e-02,-3.858214283477991169e-02,5.681831460598258526e-02,-3.936920981329750102e-02,2.687335985275798866e-01,-9.505229202136579458e-02,-6.403714574490336486e-02
5.577028163973794805e-02,1.659155917909281618e-03,-1.961208687907689263e-01,1.578314186473215586e-01,2.507604228160857929e-01,-1.472713989618408270e-01,2.108825175883408676e-01,1.947383972369387192e-02,6.170799726832999071e-02,1.327963391144636462e-01,-7.707985742831502396e-02,-1.036854413591230123e-01,1.292158690619978900e-01,-1.344958853557176037e-01,-9.783658476536885584e-02,-7.910974896474268214e-02,1.498997958487337800e-01,-1.100045150196718863e-01,2.034633479593531968e-01,-3.904054845231898913e-02
