-3.120034742505474745e-01,9.035766361405751790e-02,-3.848006115186742848e-01,-2.995687900508171506e-02,2.199578299758352465e-02,-1.691443836605733067e-02,1.920303834925184971e-01,5.309802352420153054e-02,2.172752988507339056e-01,-3.753593021789939921e-01
-7.439364465849541974e-02,-5.774781814605419589e-02,-5.425045418612922665e-01,-2.030373112131490521e-01,2.328880745750012971e-01,-5.588113430118355623e-02,-3.657788690423822802e-05,8.101808999851681237e-02,2.702861426481767970e-01,-5.745721768767859672e-01
-3.909528754237494019e-01,-1.276984867363261111e-01,-5.067645098245537882e-01,-1.157503266539875036e-01,4.778876759332014723e-01,-1.959260966850538410e-01,2.213707611767202488e-01,2.814633543946876496e-02,3.764643827513127206e-01,-3.057922947437258787e-01
-1.867253029574455492e-01,1.175493298933558001e-01,-4.507853062584527004e-01,-1.684783805128813039e-01,2.780040804070792460e-01,-1.593198841190524573e-01,6.526647688066029851e-02,-7.813548860462033244e-03,1.560772069588048649e-01,-7.258877332702329266e-01
2.430175515314852430e-01,-1.249082470651956683e-01,-6.800050598431207627e-01,5.810594421018700634e-02,2.072736955791427971e-01,-4.025231391007470794e-02,9.724694267363952205e-02,2.751571505222875635e-01,3.163102143516211551e-01,-4.479980335551379533e-01
-9.591706473105348491e-03,2.055419320464617061e-01,-4.324800222209737033e-01,-1.543783077492396349e-01,-9.023066727072127924e-02,1.919420105830081380e-01,-3.473343560869146529e-04,-1.163098361784376256e-01,-3.491467034819613346e-02,-4.110097793270630073e-01
-1.071122983041915416e-01,1.163275733225161562e-01,2.375411625214291778e-01,-1.512703984136807844e-01,2.362414413676478253e-01,8.733970640507834893e-02,-1.626458837985267913e-01,1.582989916545415529e-02,2.911987930336446539e-01,9.330305889759382687e-02
-3.165043693155230042e-01,-1.667155403826056093e-01,1.863729507512577044e-01,-3.689119485480566590e-02,1.916026803854375613e-02,-1.063607282254228348e-01,1.822800249481730528e-02,4.633502382912763062e-02,2.857457274962310056e-01,-1.635054677124112565e-01
-3.873642518530627243e-01,1.416165479498659452e-01,3.180566709430198563e-02,1.103647636087720305e-02,-4.876153686054408576e-01,1.417697532579273445e-01,-4.861045537092233138e-02,-1.252960890960711782e-01,-2.217891067531112259e-01,2.010682068501760608e-02
3.021118534351073526e-02,-2.319593753211127846e-02,-2.894035745160278283e-01,-2.713099997833949284e-01,-5.338830028475468614e-01,-6.743376554189210725e-02,-1.826680715252294029e-01,-1.265757523538109941e-01,-1.336922257635152211e-02,3.522138872948869185e-03
-1.535037295717654460e-01,-3.398588132216808638e-02,-2.351840972576345334e-01,-9.784101955782696647e-02,-6.208801464135448311e-01,3.166981203527694660e-02,1.537363019184328217e-01,-5.814733500149974615e-02,3.304140578039706511e-01,-5.031460635586029739e-02
